0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,5.37E-12
40,5.01E-11
41,3.89E-11
42,2.82E-11
43,2.38E-11
44,2.11E-11
45,1.90E-11
46,1.76E-11
47,1.66E-11
48,1.57E-11
49,1.50E-11
50,1.45E-11
51,1.38E-11
52,1.33E-11
53,1.31E-11
54,1.27E-11
55,1.22E-11
56,1.20E-11
57,1.18E-11
58,1.12E-11
59,1.12E-11
